title,link,image,lprice,hprice,mallName,productId,productType
Apple 아이폰 SE 2세대  White  128GB,https://search.shopping.naver.com/gate.nhn?id=26010174747,https://shopping-phinf.pstatic.net/main_2601017/26010174747.jpg,620000,0,쿠팡,26010174747,2
Apple 아이폰 SE 64GB [SKT 기기변경],https://search.shopping.naver.com/gate.nhn?id=9769172127,https://shopping-phinf.pstatic.net/main_9769172/9769172127.20180726103731.jpg,275100,275100,네이버,9769172127,1
Apple 아이폰X 64G [자급제],https://search.shopping.naver.com/gate.nhn?id=17071526936,https://shopping-phinf.pstatic.net/main_1707152/17071526936.20191231185944.jpg,1664080,1799000,네이버,17071526936,1
[KT][AIP12M-256][아이폰12미니 256G][그린/레드/블랙/블루/화이트],https://search.shopping.naver.com/gate.nhn?id=25171479448,https://shopping-phinf.pstatic.net/main_2517147/25171479448.jpg,672000,0,KT샵,25171479448,2
"애플 아이폰12 미니 5G 256GB, SKT 완납 (기기변경, 공시지원)",https://search.shopping.naver.com/gate.nhn?id=25772127253,https://shopping-phinf.pstatic.net/main_2577212/25772127253.jpg,412660,0,롯데ON,25772127253,2
아이폰 쿠팡아이폰12프로맥스사전예약 가격싼폰 (무료 견적),https://search.shopping.naver.com/gate.nhn?id=24834270564,https://shopping-phinf.pstatic.net/main_2483427/24834270564.jpg,658000,0,G마켓,24834270564,2
"애플 APPLE 아이폰12 프로 5G 128GB, KT 완납 (번호이동, 공시지원)",https://search.shopping.naver.com/gate.nhn?id=25624777854,https://shopping-phinf.pstatic.net/main_2562477/25624777854.jpg,781080,0,롯데ON,25624777854,2
미사용 아이폰8 iPhone 8 공기계/자급제 64G실버,https://search.shopping.naver.com/gate.nhn?id=21903275248,https://shopping-phinf.pstatic.net/main_2190327/21903275248.1.jpg,389000,0,G마켓,21903275248,2
애플 아이폰 Xs Max  256GB  스페이스 그레이 - for AT&amp; T (Renewed) Apple,https://search.shopping.naver.com/gate.nhn?id=23328323760,https://shopping-phinf.pstatic.net/main_2332832/23328323760.jpg,756720,0,쿠팡,23328323760,2
Apple 아이폰XS 512GB (LG U+),https://search.shopping.naver.com/gate.nhn?id=16082108465,https://shopping-phinf.pstatic.net/main_1608210/16082108465.20190503142503.jpg,1685050,1773600,네이버,16082108465,1
[완납폰][KT 기기변경] 아이폰12 Mini 128G 5G 공시지원 요금할인,https://search.shopping.naver.com/gate.nhn?id=25072642657,https://shopping-phinf.pstatic.net/main_2507264/25072642657.jpg,248805,0,SSG닷컴,25072642657,2
애플 [아이폰12 프로 128GB] KT기기변경/선택약정/현금완납,https://search.shopping.naver.com/gate.nhn?id=25327706223,https://shopping-phinf.pstatic.net/main_2532770/25327706223.1.jpg,963020,0,롯데ON,25327706223,2
아이폰12 미니 5G 미국판 언락폰 무음카메라 미국 직구 iPhone12 mini,https://search.shopping.naver.com/gate.nhn?id=82738848510,https://shopping-phinf.pstatic.net/main_8273884/82738848510.jpg,979000,0,써니캘리 SunnyCali,82738848510,2
Apple 아이폰 12 Mini  White  256GB,https://search.shopping.naver.com/gate.nhn?id=26009393969,https://shopping-phinf.pstatic.net/main_2600939/26009393969.jpg,1102000,0,쿠팡,26009393969,2
[KB국민/농협카드 15%쿠폰]애플 아이폰12 미니 64GB 5G 홍콩판 빠른특송 공기계,https://search.shopping.naver.com/gate.nhn?id=24951825868,https://shopping-phinf.pstatic.net/main_2495182/24951825868.jpg,864820,0,11번가,24951825868,2
애플 아이폰12 프로 듀얼심 A2408 5G 카메라 무음 공기계 자급제폰 홍콩발송,https://search.shopping.naver.com/gate.nhn?id=82719105161,https://shopping-phinf.pstatic.net/main_8271910/82719105161.jpg,1485000,0,체리폰,82719105161,2
Apple 아이폰 6S 128GB [SKT 기기변경],https://search.shopping.naver.com/gate.nhn?id=8989991334,https://shopping-phinf.pstatic.net/main_8989991/8989991334.20201118163142.jpg,197000,197000,네이버,8989991334,1
"아이폰12 미니 5G 256GB, KT 완납 (기기변경, 공시지원)",https://search.shopping.naver.com/gate.nhn?id=25934539646,https://shopping-phinf.pstatic.net/main_2593453/25934539646.jpg,395000,0,인터파크,25934539646,2
Apple 아이폰8 Plus 64G [자급제],https://search.shopping.naver.com/gate.nhn?id=17071531943,https://shopping-phinf.pstatic.net/main_1707153/17071531943.20191231180701.jpg,1144320,1381000,네이버,17071531943,1
"아이폰SE2 공기계 새제품 미사용 SKT IPHONE SE2(64GB),알뜰폰",https://search.shopping.naver.com/gate.nhn?id=23160022501,https://shopping-phinf.pstatic.net/main_2316002/23160022501.jpg,455000,0,모바일센터,23160022501,2
아이폰 12 미니 공기계 공기기 자급제 무료배송 선택약정 iPhone12 mini,https://search.shopping.naver.com/gate.nhn?id=82879062514,https://shopping-phinf.pstatic.net/main_8287906/82879062514.jpg,939000,0,승모바일,82879062514,2
[카드쿠폰+무이자]자급제 아이폰 SE 2세대 128GB 애플공식 (애플케어플러스 선택),https://search.shopping.naver.com/gate.nhn?id=25951199454,https://shopping-phinf.pstatic.net/main_2595119/25951199454.jpg,589000,0,11번가,25951199454,2
Apple 아이폰 12 Pro  Graphite  128GB,https://search.shopping.naver.com/gate.nhn?id=25839987041,https://shopping-phinf.pstatic.net/main_2583998/25839987041.jpg,1269000,0,쿠팡,25839987041,2
[애플] [애플][SKT] 아이폰XS 64G 선택약정 현금완납 요금제자유,https://search.shopping.naver.com/gate.nhn?id=24273500132,https://shopping-phinf.pstatic.net/main_2427350/24273500132.jpg,1370000,0,위메프,24273500132,2
SK 기기변경 / 아이폰12미니 64G 128G 256G / iPhone12 mini / 요금제자유,https://search.shopping.naver.com/gate.nhn?id=24811794958,https://shopping-phinf.pstatic.net/main_2481179/24811794958.jpg,463000,0,인터파크,24811794958,2
Apple 아이폰7 32GB (SKT),https://search.shopping.naver.com/gate.nhn?id=10310257755,https://shopping-phinf.pstatic.net/main_1031025/10310257755.20160908102503.jpg,10,225100,네이버,10310257755,1
Apple 아이폰 12 Pro Max  Gold  256GB,https://search.shopping.naver.com/gate.nhn?id=26009907481,https://shopping-phinf.pstatic.net/main_2600990/26009907481.jpg,1559910,0,쿠팡,26009907481,2
애플 아이폰7 iPhone7 32G/64G/128G 공기계/정품,https://search.shopping.naver.com/gate.nhn?id=25489079071,https://shopping-phinf.pstatic.net/main_2548907/25489079071.jpg,198000,0,쿠팡,25489079071,2
애플 아이폰12 미니 5G 128GB KT 완납 번호이동 공시지원,https://search.shopping.naver.com/gate.nhn?id=25690184707,https://shopping-phinf.pstatic.net/main_2569018/25690184707.1.jpg,209000,0,G마켓,25690184707,2
Apple 아이폰XR 256G (LG U+),https://search.shopping.naver.com/gate.nhn?id=16217762577,https://shopping-phinf.pstatic.net/main_1621776/16217762577.20190516173001.jpg,574000,1058050,네이버,16217762577,1
애플 아이폰12 미니 64GB 5G 홍콩판 빠른특송 공기계,https://search.shopping.naver.com/gate.nhn?id=25231063285,https://shopping-phinf.pstatic.net/main_2523106/25231063285.jpg,908230,0,인터파크,25231063285,2
Apple 아이폰XS Max 512GB (LG U+),https://search.shopping.naver.com/gate.nhn?id=16096938916,https://shopping-phinf.pstatic.net/main_1609693/16096938916.20190208142719.jpg,1839050,1927600,네이버,16096938916,1
[완납폰][SKT 기기변경] 아이폰12 mini 64G 5G  공시지원 선택약정,https://search.shopping.naver.com/gate.nhn?id=25070555464,https://shopping-phinf.pstatic.net/main_2507055/25070555464.jpg,202730,0,SSG닷컴,25070555464,2
"[SK기기변경] APPLE 아이폰12 MINI 5G 128GB, SKT 완납 공시/선약",https://search.shopping.naver.com/gate.nhn?id=25102436586,https://shopping-phinf.pstatic.net/main_2510243/25102436586.jpg,466949,0,SSG닷컴,25102436586,2
Apple 아이폰XS 64GB (LG U+),https://search.shopping.naver.com/gate.nhn?id=16080532257,https://shopping-phinf.pstatic.net/main_1608053/16080532257.20191007165923.jpg,904000,904050,네이버,16080532257,1
[자급제] 아이폰12 Pro [하이마트],https://search.shopping.naver.com/gate.nhn?id=25605661775,https://shopping-phinf.pstatic.net/main_2560566/25605661775.12.jpg,1490000,0,하이마트쇼핑몰,25605661775,2
아이폰렌탈 아이폰x렌탈 대여 임대 종합상사아이티카페팀 장기 단기렌탈,https://search.shopping.naver.com/gate.nhn?id=82200678226,https://shopping-phinf.pstatic.net/main_8220067/82200678226.2.jpg,9000,0,빌려줘,82200678226,2
JELLYJELLY SKINNY(아이폰5S/5),https://search.shopping.naver.com/gate.nhn?id=19149194380,https://shopping-phinf.pstatic.net/main_1914919/19149194380.jpg,9800,0,쿠팡,19149194380,2
Apple 아이폰 12 Mini  Black  64GB,https://search.shopping.naver.com/gate.nhn?id=26010802497,https://shopping-phinf.pstatic.net/main_2601080/26010802497.jpg,902500,0,쿠팡,26010802497,2
애플 아이폰 12 미니 5G 128GB 자급제 화이트 (MGE43KH/A)-iPM,https://search.shopping.naver.com/gate.nhn?id=25594252501,https://shopping-phinf.pstatic.net/main_2559425/25594252501.jpg,1009950,0,11번가,25594252501,2
Apple 아이폰XS 64G [자급제],https://search.shopping.naver.com/gate.nhn?id=17071500488,https://shopping-phinf.pstatic.net/main_1707150/17071500488.20191231172426.jpg,1608990,1798810,네이버,17071500488,1
KT 아이폰12 프로 256G AIP12P-256 기기변경 KT다이렉트샵,https://search.shopping.naver.com/gate.nhn?id=24407864036,https://shopping-phinf.pstatic.net/main_2440786/24407864036.1.jpg,1198000,0,KT다이렉트샵,24407864036,2
"아이폰 12 미니 5G 미국판 직구 구매대행 (무음카메라, 언락자급제)",https://search.shopping.naver.com/gate.nhn?id=82722801996,https://shopping-phinf.pstatic.net/main_8272280/82722801996.jpg,1130000,0,DANATREE,82722801996,2
아이폰12 미니 공기계 새제품 LGU+ IPHONE12 mini (64GB)모바일센터,https://search.shopping.naver.com/gate.nhn?id=25635657939,https://shopping-phinf.pstatic.net/main_2563565/25635657939.jpg,885000,0,모바일센터,25635657939,2
"애플 아이폰12 미니 5G 64GB, KT 완납 (기기변경, 공시지원)",https://search.shopping.naver.com/gate.nhn?id=25774395660,https://shopping-phinf.pstatic.net/main_2577439/25774395660.jpg,136300,0,롯데ON,25774395660,2
Apple 아이폰7 Plus 128GB (KT),https://search.shopping.naver.com/gate.nhn?id=10310406404,https://shopping-phinf.pstatic.net/main_1031040/10310406404.20161129111921.jpg,1,1,네이버,10310406404,1
애플 아이폰 12 듀얼심 카메라 무음 추가비용없음 A2404 [홍콩판],https://search.shopping.naver.com/gate.nhn?id=24529655258,https://shopping-phinf.pstatic.net/main_2452965/24529655258.jpg,1040000,0,테커스,24529655258,2
아이폰5 중고 공기계 SKT/ KT 공용 (16GB),https://search.shopping.naver.com/gate.nhn?id=21609876067,https://shopping-phinf.pstatic.net/main_2160987/21609876067.jpg,120000,0,G마켓,21609876067,2
JCM APPLE 아이폰12 미니 5G 128GB 자급제,https://search.shopping.naver.com/gate.nhn?id=24829211944,https://shopping-phinf.pstatic.net/main_2482921/24829211944.jpg,1139980,0,11번가,24829211944,2
애플 아이폰12 듀얼심 A2404 5G 카메라 무음 공기계 자급제폰 홍콩발송,https://search.shopping.naver.com/gate.nhn?id=82720539698,https://shopping-phinf.pstatic.net/main_8272053/82720539698.jpg,1148000,0,체리폰,82720539698,2
[SK 기기변경] 아이폰 SE2 128GB 할부가입 APPLE iPhone SE2,https://search.shopping.naver.com/gate.nhn?id=23795418920,https://shopping-phinf.pstatic.net/main_2379541/23795418920.jpg,10,0,11번가,23795418920,2
SK 기기변경 / 아이폰12프로맥스 128G 256G 512G / iPhone12 promax / 요금제자유,https://search.shopping.naver.com/gate.nhn?id=24810159624,https://shopping-phinf.pstatic.net/main_2481015/24810159624.jpg,1315300,0,인터파크,24810159624,2
애플 아이폰X iPhoneX 64G/256G 공기계/스마트폰 정품,https://search.shopping.naver.com/gate.nhn?id=25866706197,https://shopping-phinf.pstatic.net/main_2586670/25866706197.jpg,414400,0,G9,25866706197,2
[SKT 공기계]APPLE 아이폰 SE 2020 iPhone SE 2세대 256G 미개통,https://search.shopping.naver.com/gate.nhn?id=23710570419,https://shopping-phinf.pstatic.net/main_2371057/23710570419.jpg,1,0,SSG닷컴,23710570419,2
iPhone 12 mini 64GB 화이트(MGDY3KH/A),https://search.shopping.naver.com/gate.nhn?id=25214645392,https://shopping-phinf.pstatic.net/main_2521464/25214645392.jpg,950000,0,SSG닷컴,25214645392,2
애플 아이폰 12 프로 5G 128GB LG U+ 완납폰,https://search.shopping.naver.com/gate.nhn?id=25849831466,https://shopping-phinf.pstatic.net/main_2584983/25849831466.jpg,768390,0,11번가,25849831466,2
Apple 아이폰 12 프로 (자급제 미국판 무음카메라 바로배송),https://search.shopping.naver.com/gate.nhn?id=82857875743,https://shopping-phinf.pstatic.net/main_8285787/82857875743.1.jpg,1370200,0,TBD Seoul,82857875743,2
아이폰7 자급제 공기계 새제품 미사용 iPhone7 32G,https://search.shopping.naver.com/gate.nhn?id=82715126684,https://shopping-phinf.pstatic.net/main_8271512/82715126684.jpg,249000,0,하이폰샵,82715126684,2
Apple 아이폰 12 Pro Max  Silver  256GB,https://search.shopping.naver.com/gate.nhn?id=26010924969,https://shopping-phinf.pstatic.net/main_2601092/26010924969.jpg,1559910,0,쿠팡,26010924969,2
[완납폰][SKT 기기변경] 아이폰12 mini 128G 5G 공시지원 선택약정,https://search.shopping.naver.com/gate.nhn?id=25072604859,https://shopping-phinf.pstatic.net/main_2507260/25072604859.jpg,258020,0,SSG닷컴,25072604859,2
Apple 아이폰 11 Pro 256GB (LG U+),https://search.shopping.naver.com/gate.nhn?id=20858388864,https://shopping-phinf.pstatic.net/main_2085838/20858388864.20200416145850.jpg,1419550,1480000,네이버,20858388864,1
아이폰 신화폰샵 SK프리미엄스토어 아이폰12MINI 64GB,https://search.shopping.naver.com/gate.nhn?id=25719115670,https://shopping-phinf.pstatic.net/main_2571911/25719115670.1.jpg,497500,0,G마켓,25719115670,2
애플 아이폰SE iPhoneSE 64G 정품/공기계,https://search.shopping.naver.com/gate.nhn?id=25481296355,https://shopping-phinf.pstatic.net/main_2548129/25481296355.jpg,185130,0,인터파크,25481296355,2
애플 아이폰8 iPhone8 64G/256G 정품,https://search.shopping.naver.com/gate.nhn?id=25867634930,https://shopping-phinf.pstatic.net/main_2586763/25867634930.jpg,275650,0,G9,25867634930,2
Apple 아이폰 12 Mini  Blue  64GB,https://search.shopping.naver.com/gate.nhn?id=26009450545,https://shopping-phinf.pstatic.net/main_2600945/26009450545.jpg,902500,0,쿠팡,26009450545,2
[통신사개통/아이폰12프로 맥스 256GB] 즉시개통 완납가능,https://search.shopping.naver.com/gate.nhn?id=82923193531,https://shopping-phinf.pstatic.net/main_8292319/82923193531.jpg,1479500,0,해태폰,82923193531,2
Apple 아이폰 11 Pro Max 256GB (LG U+),https://search.shopping.naver.com/gate.nhn?id=20858567275,https://shopping-phinf.pstatic.net/main_2085856/20858567275.20201223134030.jpg,1573550,1634000,네이버,20858567275,1
[애플] [SKT] 아이폰XR 256G 공시지원/완납폰/요금제 T플랜 에센스 기준,https://search.shopping.naver.com/gate.nhn?id=22609763055,https://shopping-phinf.pstatic.net/main_2260976/22609763055.jpg,10,0,위메프,22609763055,2
Apple 아이폰 SE2 256GB (LG U+),https://search.shopping.naver.com/gate.nhn?id=22520092916,https://shopping-phinf.pstatic.net/main_2252009/22520092916.20201223133452.jpg,156900,271900,네이버,22520092916,1
Apple 아이폰 12  Black  128GB,https://search.shopping.naver.com/gate.nhn?id=25465157406,https://shopping-phinf.pstatic.net/main_2546515/25465157406.jpg,1102000,0,쿠팡,25465157406,2
Snugg iPhone 5C Ultra Thin Case in Clear With Lifetime Guarantee - High Quality Slim Profile and P,https://search.shopping.naver.com/gate.nhn?id=16987512961,https://shopping-phinf.pstatic.net/main_1698751/16987512961.jpg,50350,0,인터파크,16987512961,2
애플 아이폰7플러스 256G 자급제 미개통 새상품,https://search.shopping.naver.com/gate.nhn?id=24285569558,https://shopping-phinf.pstatic.net/main_2428556/24285569558.1.jpg,519870,0,인터파크,24285569558,2
Apple 아이폰 12 Pro  Silver  256GB,https://search.shopping.naver.com/gate.nhn?id=26011605963,https://shopping-phinf.pstatic.net/main_2601160/26011605963.jpg,1400600,0,쿠팡,26011605963,2
[대박가이]아이폰11프로 렌탈/대여 아이폰11 Pro 렌탈,https://search.shopping.naver.com/gate.nhn?id=23593577059,https://shopping-phinf.pstatic.net/main_2359357/23593577059.jpg,99000,0,11번가,23593577059,2
Apple 아이폰 11 Pro 64GB (LG U+),https://search.shopping.naver.com/gate.nhn?id=20858385738,https://shopping-phinf.pstatic.net/main_2085838/20858385738.20201223124030.jpg,1210550,1271000,네이버,20858385738,1
[CJ오쇼핑]SKT 기변/번이 아이폰 12 Mini 128G 완납/선택약정,https://search.shopping.naver.com/gate.nhn?id=25883990262,https://shopping-phinf.pstatic.net/main_2588399/25883990262.jpg,688160,0,G9,25883990262,2
아이폰 아이폰xsmax공기계 현금지원휴대폰 (무료 견적받기),https://search.shopping.naver.com/gate.nhn?id=24465459185,https://shopping-phinf.pstatic.net/main_2446545/24465459185.jpg,320000,0,G마켓,24465459185,2
Apple 아이폰8 256GB (LG U+),https://search.shopping.naver.com/gate.nhn?id=12672649929,https://shopping-phinf.pstatic.net/main_1267264/12672649929.20181207140117.jpg,245900,245900,네이버,12672649929,1
Apple 아이폰 12 Pro Max  Graphite  256GB,https://search.shopping.naver.com/gate.nhn?id=26012014761,https://shopping-phinf.pstatic.net/main_2601201/26012014761.jpg,1559910,0,쿠팡,26012014761,2
아이폰12미니 5G 64GB  SK완납(기변 공시)프라임,https://search.shopping.naver.com/gate.nhn?id=25679996585,https://shopping-phinf.pstatic.net/main_2567999/25679996585.1.jpg,189000,0,G마켓,25679996585,2
Apple 아이폰6s 32G (SKT),https://search.shopping.naver.com/gate.nhn?id=11074866042,https://shopping-phinf.pstatic.net/main_1107486/11074866042.20170302144954.jpg,1,1,네이버,11074866042,1
아이폰12프로 256GB 물리듀얼심 5G 홍콩판 빠른특송,https://search.shopping.naver.com/gate.nhn?id=24555139121,https://shopping-phinf.pstatic.net/main_2455513/24555139121.1.jpg,1535000,0,인터파크,24555139121,2
애플 아이폰XS iPhoneXS 64G/256G 공기계/휴대폰 정품,https://search.shopping.naver.com/gate.nhn?id=25492754310,https://shopping-phinf.pstatic.net/main_2549275/25492754310.jpg,528000,0,11번가,25492754310,2
애플 아이폰6S플러스 iPhone 6S+ 16G/64G/128G 정품,https://search.shopping.naver.com/gate.nhn?id=25501366794,https://shopping-phinf.pstatic.net/main_2550136/25501366794.jpg,168000,0,쿠팡,25501366794,2
Apple 아이폰8 64G [자급제],https://search.shopping.naver.com/gate.nhn?id=17071536462,https://shopping-phinf.pstatic.net/main_1707153/17071536462.20191231203659.jpg,990090,1381000,네이버,17071536462,1
아이폰se 아이폰SE iPhoneSE 64GB 공기계 로즈골드 C급,https://search.shopping.naver.com/gate.nhn?id=24435278903,https://shopping-phinf.pstatic.net/main_2443527/24435278903.jpg,159000,0,옥션,24435278903,2
"Apple [자급제] 아이폰11 Pro, 실버 [하이마트]",https://search.shopping.naver.com/gate.nhn?id=21103297379,https://shopping-phinf.pstatic.net/main_2110329/21103297379.25.jpg,1390000,0,하이마트쇼핑몰,21103297379,2
Apple 아이폰 11 Pro Max 64GB (LG U+),https://search.shopping.naver.com/gate.nhn?id=20858494997,https://shopping-phinf.pstatic.net/main_2085849/20858494997.20190911121715.jpg,1364550,1425000,네이버,20858494997,1
아이폰 아이폰12promax자급제사전예약 폰버스 (무료 견적받기,https://search.shopping.naver.com/gate.nhn?id=24832400383,https://shopping-phinf.pstatic.net/main_2483240/24832400383.jpg,658000,0,옥션,24832400383,2
Apple 아이폰8 256G [자급제],https://search.shopping.naver.com/gate.nhn?id=17071524905,https://shopping-phinf.pstatic.net/main_1707152/17071524905.20191231172555.jpg,1194990,1599990,네이버,17071524905,1
Apple 아이폰 11 256GB (LG U+),https://search.shopping.naver.com/gate.nhn?id=20858302563,https://shopping-phinf.pstatic.net/main_2085830/20858302563.20200416150039.jpg,1023550,1023550,네이버,20858302563,1
[CJ오쇼핑]SKT 기변/번이 아이폰 12 PRO Max 128G 완납/선택약정,https://search.shopping.naver.com/gate.nhn?id=25875328324,https://shopping-phinf.pstatic.net/main_2587532/25875328324.jpg,1179200,0,G9,25875328324,2
아이폰 미사용 애플 아이폰SE 2세대 공기계 자급제 64G화이트,https://search.shopping.naver.com/gate.nhn?id=24725294227,https://shopping-phinf.pstatic.net/main_2472529/24725294227.1.jpg,459000,0,G마켓,24725294227,2
Apple 아이폰7 32G (LG U+),https://search.shopping.naver.com/gate.nhn?id=10310783754,https://shopping-phinf.pstatic.net/main_1031078/10310783754.20201223135055.jpg,254500,299500,네이버,10310783754,1
iPhone 12 mini 256GB 화이트(MGEA3KH/A),https://search.shopping.naver.com/gate.nhn?id=25510977715,https://shopping-phinf.pstatic.net/main_2551097/25510977715.jpg,1160000,0,SSG닷컴,25510977715,2
애플 아이폰X iPhone X 공기계 64GB/256GB//3사이용,https://search.shopping.naver.com/gate.nhn?id=23022817979,https://shopping-phinf.pstatic.net/main_2302281/23022817979.jpg,459800,0,G마켓,23022817979,2
Apple 아이폰XS 256GB (LG U+),https://search.shopping.naver.com/gate.nhn?id=16081895784,https://shopping-phinf.pstatic.net/main_1608189/16081895784.20190320103454.jpg,1102050,1452750,네이버,16081895784,1
아이폰 12 pro Max 256GB 미국 (무음 카메라) iphone 12 pro Max 256 GB,https://search.shopping.naver.com/gate.nhn?id=82744163094,https://shopping-phinf.pstatic.net/main_8274416/82744163094.2.jpg,1815000,0,에디수니,82744163094,2
SKT번호이동/아이폰11/AIP11 64/128/256GB/선택약정/-퍼플-64GB,https://search.shopping.naver.com/gate.nhn?id=21708838541,https://shopping-phinf.pstatic.net/main_2170883/21708838541.1.jpg,630000,0,인터파크,21708838541,2
Apple 아이폰 12  Green  128GB,https://search.shopping.naver.com/gate.nhn?id=26010802496,https://shopping-phinf.pstatic.net/main_2601080/26010802496.jpg,1102000,0,쿠팡,26010802496,2
Apple 아이폰 12 Mini  Black  128GB,https://search.shopping.naver.com/gate.nhn?id=26010077803,https://shopping-phinf.pstatic.net/main_2601007/26010077803.jpg,969000,0,쿠팡,26010077803,2
아이폰11 64G SK번호이동/현금완납/공시지원금,https://search.shopping.naver.com/gate.nhn?id=23182414594,https://shopping-phinf.pstatic.net/main_2318241/23182414594.1.jpg,399000,0,인터파크,23182414594,2
Apple 아이폰XR 64GB (LG U+),https://search.shopping.naver.com/gate.nhn?id=16193599163,https://shopping-phinf.pstatic.net/main_1619359/16193599163.20190214170900.jpg,860050,860050,네이버,16193599163,1
아이폰12프로256가격 스마트폰싸게사기 (무료 견적받기),https://search.shopping.naver.com/gate.nhn?id=24691751019,https://shopping-phinf.pstatic.net/main_2469175/24691751019.jpg,526000,0,11번가,24691751019,2
Apple 아이폰 11 Pro Max 512GB (LG U+),https://search.shopping.naver.com/gate.nhn?id=20858568120,https://shopping-phinf.pstatic.net/main_2085856/20858568120.20190911122539.jpg,1826550,1887000,네이버,20858568120,1
애플 아이폰8 공기계 iPhone 8 64GB/256GB,https://search.shopping.naver.com/gate.nhn?id=23022174299,https://shopping-phinf.pstatic.net/main_2302217/23022174299.jpg,364470,0,인터파크,23022174299,2
[모든비용포함] 아이폰5s 16gb 32gb 정품 헤이심 알심 새제품 비사이드,https://search.shopping.naver.com/gate.nhn?id=82705650191,https://shopping-phinf.pstatic.net/main_8270565/82705650191.jpg,162000,0,비사이드커넥트,82705650191,2
갤럭시 SKT 갤럭시A80 / 갤럭시A31/ 폴더폰/ F700/ 아이폰SE2,https://search.shopping.naver.com/gate.nhn?id=24072789000,https://shopping-phinf.pstatic.net/main_2407278/24072789000.2.jpg,1,0,옥션,24072789000,2
"애플 APPLE 아이폰12 프로 5G 256GB, SKT 완납 (기기변경, 선택약정)",https://search.shopping.naver.com/gate.nhn?id=24541013661,https://shopping-phinf.pstatic.net/main_2454101/24541013661.1.jpg,1139880,0,롯데ON,24541013661,2
아이폰SE2 64G 공기계 새제품 미사용 iPhoneSE2020,https://search.shopping.naver.com/gate.nhn?id=25089235673,https://shopping-phinf.pstatic.net/main_2508923/25089235673.jpg,480000,0,11번가,25089235673,2
에스케이텔레콤 SK/아이폰7 128G/새학기/학생폰/키즈폰/어린이폰,https://search.shopping.naver.com/gate.nhn?id=23165403478,https://shopping-phinf.pstatic.net/main_2316540/23165403478.2.jpg,10,0,롯데ON,23165403478,2
아이폰 아이폰se2길이 최신공짜폰 보상판매 (무료 견적받기),https://search.shopping.naver.com/gate.nhn?id=24246590390,https://shopping-phinf.pstatic.net/main_2424659/24246590390.jpg,98500,0,G마켓,24246590390,2
아이폰 12 mini 256GB 미국 (무음 카메라) iphone 12 mini 256 GB,https://search.shopping.naver.com/gate.nhn?id=82744746484,https://shopping-phinf.pstatic.net/main_8274474/82744746484.3.jpg,1190000,0,에디수니,82744746484,2
아이폰8플러스 애플 아이폰8플러스/IPhone8 Plus 128G/실버/미개봉,https://search.shopping.naver.com/gate.nhn?id=24830404572,https://shopping-phinf.pstatic.net/main_2483040/24830404572.jpg,739910,0,G9,24830404572,2
Apple 아이폰 SE 2세대  Black  128GB,https://search.shopping.naver.com/gate.nhn?id=26011200956,https://shopping-phinf.pstatic.net/main_2601120/26011200956.jpg,620000,0,쿠팡,26011200956,2
애플 아이폰8플러스 iPhone8Plus 64G/256G 정품,https://search.shopping.naver.com/gate.nhn?id=25867647779,https://shopping-phinf.pstatic.net/main_2586764/25867647779.jpg,368150,0,G9,25867647779,2
[KT][AIP12M-128][아이폰12미니 128G][그린/레드/블랙/블루/화이트],https://search.shopping.naver.com/gate.nhn?id=25171479445,https://shopping-phinf.pstatic.net/main_2517147/25171479445.1.jpg,529000,0,KT샵,25171479445,2
아이폰 아이폰7 (A1778) 중고 로즈골드 32GB B+급,https://search.shopping.naver.com/gate.nhn?id=25492652357,https://shopping-phinf.pstatic.net/main_2549265/25492652357.jpg,140000,0,G마켓,25492652357,2
Apple 아이폰 11 Pro 512GB (LG U+),https://search.shopping.naver.com/gate.nhn?id=20858425476,https://shopping-phinf.pstatic.net/main_2085842/20858425476.20190911120710.jpg,1672550,1733000,네이버,20858425476,1
Apple 아이폰 12  Red  64GB,https://search.shopping.naver.com/gate.nhn?id=26011436754,https://shopping-phinf.pstatic.net/main_2601143/26011436754.jpg,1035500,0,쿠팡,26011436754,2
SKT번호이동 아이폰8 AIP_64GB 그레이 색상 (새제품),https://search.shopping.naver.com/gate.nhn?id=22292116248,https://shopping-phinf.pstatic.net/main_2229211/22292116248.jpg,208500,0,인터파크,22292116248,2
SKT기기변경 아이폰12 미니 (mini) 256GB 제휴카드결합,https://search.shopping.naver.com/gate.nhn?id=25110196562,https://shopping-phinf.pstatic.net/main_2511019/25110196562.jpg,132000,0,인터파크,25110196562,2
애플 아이폰11프로맥스 512G (AIP11PM-512G),https://search.shopping.naver.com/gate.nhn?id=82835188770,https://shopping-phinf.pstatic.net/main_8283518/82835188770.jpg,10,0,투디바이스,82835188770,2
iPhone 12 Pro Max 256GB 자급제 공기계 (4가지 색상선택가능) 애플코리아정품,https://search.shopping.naver.com/gate.nhn?id=82871995729,https://shopping-phinf.pstatic.net/main_8287199/82871995729.jpg,1870000,0,GS River,82871995729,2
"APPLE 아이폰12 프로 5G 128GB, SKT 완납 (번호이동, 선택약정)",https://search.shopping.naver.com/gate.nhn?id=24613715604,https://shopping-phinf.pstatic.net/main_2461371/24613715604.1.jpg,1029000,0,CJmall,24613715604,2
애플 아이폰XR iPhoneXR 64G/128G 공기계/휴대폰 정품,https://search.shopping.naver.com/gate.nhn?id=25481246485,https://shopping-phinf.pstatic.net/main_2548124/25481246485.jpg,465630,0,인터파크,25481246485,2
